app_name,review_text,rating,sentiment_label
Shein,fits real good,5,Positive
Shein,love this app,5,Positive
Shein,I love it,5,Positive
Shein,love them 💕,5,Positive
Shein,"great, but lately shein added some companies which not qualified",3,Neutral
Shein,Beautiful earrings.,5,Positive
Shein,Quality much poorer than photos.,1,Negative
Shein,i received them i put the wrong apt. so i went to get them . thank they are awesome love them.,5,Positive
Shein,Good offers,5,Positive
Shein,thank you,5,Positive
Shein,Their prices instantly go up and down while checking out,3,Neutral
Shein,convenient,5,Positive
Shein,I love the value and unique items. I get compliments all the time on my clothes from Shein.,5,Positive
Shein,Nice affordable clothes and household items plus anything else you need. Shopping is easy and shipping is quick.,5,Positive
Shein,"I’m happy with my experience at SHEIN! My order arrived right on time, and the products were exactly as described. The quality exceeded my expectations, especially for the price. I’ll definitely be ordering again. Highly recommend!",5,Positive
Shein,blue pair was to big and brown leapord we're to small,3,Neutral
Shein,good value for money,5,Positive
Shein,very good,5,Positive
Shein,was skeptical but loved comfortable fit of clothes,5,Positive
Shein,beautiful quality at a great price,5,Positive
Shein,great easy to use,5,Positive
Shein,loveeee it,5,Positive
Shein,magnificent,1,Negative
Shein,Ordered a lot of products for a holiday. It arrived in two packages the first package arrived in three days. I was kept informed even when there was a delay where my package was. I also received an apology for the delay. Delighted with products however some don't fit so will be returned. I have never returned before so I hope it is as easy as ordering. I love this company .,5,Positive
Shein,"Simple app for shopping. Pick your clothes, know your size no fuss",5,Positive
Shein,sizes are almost 100% spot on,5,Positive
Shein,"not a duvet, no pillow cases and not black color.",1,Negative
Shein,received items as ordered.... very happy.,5,Positive
Shein,nice,1,Negative
Shein,good deals,5,Positive
Shein,Don't shop anywhere else.,5,Positive
Shein,good,5,Positive
Shein,items was not as described I got a different thing,1,Negative
Shein,excellent love them,5,Positive
Shein,so far good products that fit as advertised and are fashionable.,5,Positive
Shein,great👍👍👍👏,5,Positive
Shein,Prompt delivery. not used the items as they're a gift for my pregnant daughter & her new baby. Courier followed my instructions which I was pleased with as I've seen a lot of negative reviews for Evri. But I have to say they followed my instructions to the letter.,4,Positive
Shein,you will never fail as long you know what you need and sizes,5,Positive
Shein,love this cozy warm top.,5,Positive
Shein,shein is great!,5,Positive
Shein,some fantastic items and the prices are so good. just check sizes before you buy. great returns and quick delivery on most items some may take a little longer. if you like it order it or you will be disappointed.,5,Positive
Shein,Great nike shoes soft and comfortable.,5,Positive
Shein,my favorite shopping place,5,Positive
Shein,love this product came in very quickly absolutely recommended,5,Positive
Shein,shipping went up. no more free shipping unless u pay a certain amount,4,Positive
Shein,"Can't beat the style, quality, or price!",5,Positive
Shein,i love shein,5,Positive
Shein,❤️❤️❤️❤️❤️,5,Positive
Shein,"good delivery, followed delivery instructions 👍",5,Positive
Shein,good,5,Positive
Shein,"great material , arrived on time, and true to size 👍",5,Positive
Shein,good,5,Positive
Shein,the bra bit is not a great fit.,2,Negative
Shein,Best shop,5,Positive
Shein,The delivery man rang the doorbell and was about to drive away when my son opened the door. He couldnt see a parcel so went out to the gate and shouted out to the driver who shouted back ' Bin. Bin.' There are three bins out side. my son found it behind one of them. why dont they put a note in the door to say where they've put parcel.,2,Negative
Shein,ما استغنى عنه❤️❤️❤️❤️❤️❤️,5,Positive
Shein,always great prices and quality,5,Positive
Shein,"love shein beautiful gift, fast shipment and so much to choose from.",5,Positive
Shein,ɢᴏᴏᴅ,5,Positive
Shein,That was faster,5,Positive
Shein,"product very thin, not as pictured",2,Negative
Shein,I love Shein but sometimes they send wrong size,5,Positive
Shein,too heavy. dusty pink is not a good color,1,Negative
Shein,take too long for glasses and jewelry almost a month.,1,Negative
Shein,I love shopping at shein they are the best ever,5,Positive
Shein,good quality,5,Positive
Shein,this has been all over the place when my address was right. went from San Diego CA. I don't see how it takes a month to get. so someone has not done their job right. an need b fixe. my other orders has not mess up like this. hope next oder don't mess up.,1,Negative
Shein,"First time trying, and it will not let you verify your email either in the app or online. I tried the support chat, and they suggested emptying the cache and trying in a couple of hours. Tried that and continually the same pop-ups saying unable to send a code to verify. I just downloaded the app and was signing up, so why need to empty the cache? Anyway, it simply doesn't work, and I can't say I'm very impressed. ⚠️UPDATE: tried again & their captcha does not work. uninstalling 2nd time. 👎",1,Negative
Shein,I love i,5,Positive
Shein,love you guys,5,Positive
Shein,great value,5,Positive
Shein,love them,5,Positive
Shein,lovely blouse fits to size good quality.,5,Positive
Shein,"love Shein, always satisfied with every purchase, fabulous discounts and always keep you updated on shipping and delivery.",5,Positive
Shein,best ASAP delivery,5,Positive
Shein,"love the price, and value 👌",5,Positive
Shein,nice product and delivery on point.,5,Positive
Shein,brilliant,5,Positive
Shein,I'm pleased with my orders. Delivery is fast and reliable.,5,Positive
Shein,very beautiful tank top,5,Positive
Shein,BEAUTIFUL !! The quality is just like picture. I will be purchasing ALL of the other BEAUTIFUL colors 😍,5,Positive
Shein,amazing shopping I had,4,Positive
Shein,"love this site, never disappointed with anything I purchase ♡",5,Positive
Shein,"looks just like the picture. The quality of the material is great. I bought a large original, and had to send it back for a smaller size. I'm 5.2 199lbs . I bought a small. fit perfectly",5,Positive
Shein,I love shopping with Shein!!! No complaints 😊,5,Positive
Shein,got my delivery 🙌,5,Positive
Shein,mut rapido exelente servicio,5,Positive
Shein,i love how fast i get my stuff,5,Positive
Shein,nice and different,4,Positive
Shein,amazing value,5,Positive
Shein,look absolutely beautiful 😍,5,Positive
Shein,Brill. good quality 👌,5,Positive
Shein,good,5,Positive
Shein,they do an amazing job of making sure that you receive your product and acknowledge it.,5,Positive
Shein,Very nice and good value for price.,5,Positive
Shein,delivered before due date,5,Positive
Shein,there pluss size has never done me wrong so far 👌🏻,5,Positive
Shein,love them fits perfectly,5,Positive
Shein,absolutely brilliant. love Shein. I have had delivery me amazing clothes from them and so easy to return should the clothes not fit. Excellent service.,5,Positive
Shein,Amazing 🤩,5,Positive
Shein,Shein always surprises me with their continuous discounts on a wide range of high quality products ❤️ ⭐️⭐️⭐️⭐️⭐️,5,Positive
Shein,did not fit right too big,1,Negative
Shein,top came with stains..,1,Negative
Shein,"really pretty, good quality",5,Positive
Shein,its a great app to get cheap clothes,4,Positive
Shein,great app,5,Positive
Shein,I love it products are reasonable and good too,5,Positive
Shein,nice,5,Positive
Shein,"affordable, happy clothes",5,Positive
Shein,shien is awesome,5,Positive
Shein,good quality delivery came quick,5,Positive
Shein,"A reliable place to shop for all your needs jewelry, clothing, shoes, and home appliances. Tested and trusted for quality products, affordable prices, and excellent customer service. A one-stop shop where you can confidently purchase genuine items with peace of mind.",5,Positive
Shein,Good👍,4,Positive
Shein,love the options for curvy women,5,Positive
Shein,fast delivery perfect matching mats.,5,Positive
Shein,all is good,5,Positive
Shein,I love shein to my brand clothes 😍,5,Positive
Shein,nice 👍,4,Positive
Shein,wonderful,5,Positive
Shein,Good Easy to purchase,4,Positive
Shein,I absolutely love Shein!! It's just like Temu though lol to be honest. However Shein I don't think takes as long to ship and deliver your items.,5,Positive
Shein,"love Shein shopping,great value and fast delivery service,returns easy.",5,Positive
Shein,Excellent products and great service.,5,Positive
Shein,"I love SHEIN services, it's superb",5,Positive
Shein,I'll wait and see how much stars your shop will earn from myself and other custome s rs but so far I've seen your nice specials Nd offers,5,Positive
Shein,love Shein,5,Positive
Shein,looks so sexy on,5,Positive
Shein,very good,5,Positive
Shein,wonderful,5,Positive
Shein,I love the entire shopping experience with Shein!,5,Positive
Shein,wonderful and good timing really pleased,5,Positive
Shein,Brilliant service!,5,Positive
Shein,perfict,5,Positive
Shein,love these glasses,5,Positive
Shein,"Love the quality and the promp delivery to South Africa, only dislike is the returning of goods",4,Positive
Shein,very confusing how to get the free shipping,3,Neutral
Shein,Good,5,Positive
Shein,"delivered on time, and I was happy with my purchase",5,Positive
Shein,"Garments ,just like pictures,really good quality. Am very pleased",5,Positive
Shein,I love shopping 🛍️ with Shein. Shein has some nice stuff that's affordable and it fits my budget 😀,5,Positive
Shein,hi I would recomend shein shop it's great quality and value I rate the shein 1000000. percent thankyou I'm so pleased with my parcel. and all there custermer service and all there Couriers to they all work hard to deliver thankyou to them all. and I will always shop at shein,5,Positive
Shein,really good charging point for more than one device,5,Positive
Shein,"Good quality, and true to size, can't wait to wear it.",5,Positive
Shein,I Love SHEIN FOR ME AND MY DAUGHTER,5,Positive
Shein,Loving the selections!,5,Positive
Shein,good bargain,5,Positive
Shein,it's OK 👍,5,Positive
Shein,muy bonito. y comfortable,5,Positive
Shein,great value for your money,5,Positive
Shein,"absolutely love that I can shop at home, and have it delivered so fast. Quality is fantastic and sizes are consistently the same with all items: eg: medium, exact. I have never had to return anything. it's perfect! 👍👍👍👍",5,Positive
Shein,the app is great,4,Positive
Shein,good service,5,Positive
Shein,smaller than I expected,3,Neutral
Shein,love this app,5,Positive
Shein,really good,5,Positive
Shein,Fab shoes Perfect fit,5,Positive
AliExpress,"I've unsubscribed and blocked those arse wipes but still they jam up my phone with spam,I have more important things to do than checking messages for spam. I'm hoping deleating the app will work.",5,Positive
AliExpress,I order a couple things and changed my address to the address I stay at now and it changed back to my old address it won't refund me and will not let me cancel the rest of the stuff I have order and customer service will not help,1,Negative
AliExpress,they are complete and utter con artist. they promote and advertise these amazing deals like their competitor temu. unlike their competitors who actually deliver on their goods they don't they will advertise insanely sweet deals and never deliver your items that you paid for so you will wait and have seen him out of time for your items to be delivered to absolutely never never receive your delivered items and that is a damn shame their customer service is non- existent do not order from them,1,Negative
AliExpress,"This app has become one of the worst. It used to be so convenient — I could easily add different products to my cart, choose quantities, and pay for everything in one order. Now there’s only one option: “Buy Now.” You can’t add more items, can’t change quantities, and can’t combine multiple products in a single purchase. Thank goodness other online stores haven’t removed such a basic and useful feature — you can still add items to your cart and choose quantities there. Time to switch?",1,Negative
AliExpress,"I ordered from this place-a mini pc. They said it was was delivered but I never received it. They told me in writing that they would not send another or a refund. I hate this place. Thank you. I did everything asked to do for a refund or pc. I was still rejected. You can say sorry all you want, but I still did not receive my Mini PC I ordered and paid for. Somebody got my money though. Thank you very much.",1,Negative
AliExpress,Very great app good prices and everything it's just the waiting times can be long and stressful when ordering items to recieve it. But overall I got my items I wanted.,5,Positive
AliExpress,every thing looks fine on the picture but everything was super horrible DO NOT WASTE YOUR TIME,1,Negative
AliExpress,"prices of items are great, but shipping to south Africa is expensive on some items",3,Neutral
AliExpress,i feel i am being ambushed by invisible & ruthless car sales men ...on sale... on overdrive! max manipulation MODE.while i become confusion 😬 ITSELF??. am i 🐁 being run through a maze? again! & again! CYKLEOGICLY LIKE.,3,Neutral
AliExpress,Product was shipped from China courier said it was delivered but it wasn't. It was a pain to claim a refund had to contact both seller and courier multiple times and it wasn't helping by the links in AliExpress' emails never working. I did eventually get a refund though so upped the review by a couple of stars,3,Neutral
AliExpress,horrible app! I had multiple items in my cart. then suddenly the cart was emptied. I had to search over and fill the cart again. I made my purchase then I was alerted that my order was partially paid. my card was charged 2 times for everything. no customer service number. now I have multiple orders coming. can anyone help me to get a phone number?,1,Negative
AliExpress,"""Your discount code expired"" while in the middle of checkout. So the truth is, there was no discount, it was a lie, also known as FALSE ADVERTISING. I don't give money to shady, illegal companies.",1,Negative
AliExpress,"product description is deceptive and inadequate, prices change in cart (upwards), and some vendors use bait and switch on their product. Free returns?? Ha Ha. I had to pay $105 to return a product I did not order (product received not product ordered) with the promise of reimbursement. Instead of reimbursement, they gave me ""coupons"" for future purchase. ultimately they applied ""credit"" to a future purchase (not reimbursement). I am uninstalling this app. Use TEMU instead!",2,Negative
AliExpress,I love them I got stuff from them two years ago and it still works that's why I'm still on this platform. So don't think it's like temu cause it's not have a good day,5,Positive
AliExpress,"would have been a 5 but ßtill no package without deception,.. still nothing",3,Neutral
AliExpress,"The app is getting worse every day... More complicated, uncomfortable and more difficult to get discounts... Not too mention the annoying bugs and errors in the app notably the World Tour Go Missions that immediately turn into a loop of ""5 levels of Rush Hour"" every task... A lot to talk about, but can't say everything in this review. So, I'll give the lowest review, sorry.",1,Negative
AliExpress,bidhaa ni Uhakika kuwa worldwide na aliexpress,5,Positive
AliExpress,absolute rubbish products. very very miss and hit. (way way more misses than hits). stick to eBay and avoid the rubbish. so disappointing. clothing sizes are falsely advertised. Photos used in advertising is seriously manipulative. it's totally deceptive. out of 20 purchases I've had maybe 7 or 8 parcels of quality stuff.,1,Negative
AliExpress,good 💯😊,5,Positive
AliExpress,good 👍💯,5,Positive
AliExpress,This application is a joke. Legitimate complaints do not get taken seriously. I have given up asking why the products I paid for have not been delivered.,1,Negative
AliExpress,"I have ordered an item, something happened and i did not get that, i have provided all the evidence for the refund and they decided not to give refunds. I have proven that the mistake was from the seller, item never came to the local curier as it said on the application (also provided evidence for that).",1,Negative
AliExpress,coins are useless u collect coins but you can only use them from what you viewed should be able to use the on EVERYTHINK,3,Neutral
AliExpress,Most confusing non logical app ever. Waste of time.,2,Negative
AliExpress,"I used to like it, but recently my shipping address is showing for sellers not as my town but as a distinct that happen to be also name of the other town, so packages not delivered to my home. Checked my address is correct in the app :/",1,Negative
AliExpress,easily locked out of this app too frustrating,1,Negative
AliExpress,very late delivery,2,Negative
AliExpress,2pac 🤘🤘🤘🤘,5,Positive
AliExpress,Good morning 🎮,2,Negative
AliExpress,They deliver👌,5,Positive
AliExpress,it's 👍,4,Positive
AliExpress,"The ads are a lie. You cannot get 3 things for .99 with free shipping. Because when you try, it reloads & says you can't partake because the deal is only for new users. Literally JUST made my account, but okay.",1,Negative
AliExpress,🚨BEWARE Aliexpress will NOT refund orders in package for which sister company CAINIAO logistics (Alibaba Group) issued Proof of Loss document.,1,Negative
AliExpress,"A store took payment but never arrived. I asked the store & AliExpress to intervene but it was ignored. It wouldn't been a problem if only my granddaughter of 9yrs old wasn't expecting her vanity. Every time I would give more time, another answer was not shipped yet. This went back & forth a month & no solution. I was warned about this, yet I wanted to give AliExpress a chance, the store name is carlno & they have lied 😔",1,Negative
AliExpress,cancelled all orders! this app is a total scam.,1,Negative
AliExpress,the took my money I chose 3 items for .33 and they. charged me $10.88 and refused to give my money back when I canceled the order moments after. and refused to send the items they charge me for and kept my money for,1,Negative
AliExpress,There were a few errors like I can't use coupons and I can't play gogo match I've tried it every day and it's still the same,2,Negative
AliExpress,a lot better than temu and other apps. definitely recommend it over other apps. deserves alot more stars for rating🙂,5,Positive
AliExpress,"These people are scammers, taking the money and not sending what's paid for, then they send you more stuff to buy, to keep you interested. I haven't received not one package. Don't buy from these people.",1,Negative
AliExpress,I ordered something 2 weeks ago it's still ain't even left the factory I've reached out to the provider and no response from them I've reached out to all the express no response from them I mean it's kind of bad that I spend money and I still ain't receive my stuff they'll talk about they'll discount me I bought a bed and a mattress is what it is still haven't gotten it still hasn't even shipped It says it's being processed even though they've taken my money and everything else,1,Negative
AliExpress,lovely 😍 👌,5,Positive
AliExpress,Good app,4,Positive
AliExpress,scamers heaven. do not use it you will get scammed. 99% of the vendors are scammers.,1,Negative
AliExpress,JOKER 🃏🃏🃏🃏🃏🃏,5,Positive
AliExpress,ante vayrse,3,Neutral
AliExpress,they scammed me. a product didn't get delivered by denied refund. avoid this app,1,Negative
AliExpress,there is no free gift for new users once you enter your credit card info it says one or more of your offers has expired,1,Negative
AliExpress,"Even after disabling all notifications in the app, it'll keep pushing spam",1,Negative
AliExpress,the ads. I'm unsure if you people have control over it or not. BUT PLEASE STOP HAVING YOUR ADS AUTO OPEN THE APP. I LOVE ALIEXPRESS BUT IM SO SICK OF IT😭,2,Negative
AliExpress,"I had my package left outside of my property, opposite a park, my items have been stolen and they refuse to do anything to resolve the issue. that's not to mention the delivery dates which take weeks to month's, and the low quality tat that ends up arriving. awful ap",1,Negative
AliExpress,"once my items come in, im deleting and never reinstalling again. how sketchy is it that they hook me with some free items, but then say my payment wont work. forces me to do an appeal process that requires photos of my credit card, but wont accept my credit card... YET. the full price items I bought had literally no payment issues at all. only the free items that are at risk of expiring if not resolved soon. its just beyond sketchy and I dont need to support such underhanded tactics",2,Negative
AliExpress,Same same,1,Negative
AliExpress,"this thing keeps hiding the add to cart button, I don't want to do 10 individual transactions when I'm looking at small adapters, I want to add them to cart so I can continue browsing and comparing, its like the app is actively discouraging me from shopping with it.",3,Neutral
AliExpress,good,5,Positive
AliExpress,"good shipping and products, the time of shipping is about 1 to 2 weeks and some are low quality items but still work and I love the dollar express",5,Positive
AliExpress,I have been robbed on here by either aliexpress or evri . either way I can not allow myself to be apart of this app. I have had 3 deliveries delivered to the incorrect address. the tracking GPS clearly shows a different location than my address. after contacting aliexpress customer service I was told there is nuffing I can do i need to contact the delivery company. if any one in the UK has ever contacted evri they will know the stress .,1,Negative
AliExpress,works as described.But all the little games are a nuisance.,4,Positive
AliExpress,"AliExpress is not a good option in my opinion. They don’t refund the full amount for returned items. There’s basically no real customer service you only get automated replies that don’t solve anything. I still haven’t been able to get my money back. Unfortunately, it’s been a complete waste of time.",1,Negative
AliExpress,I have used this app for a few years with 1000s of orders placed but just been scammed by Aliexpress the order was a advertised 2TB flash drive but once the product arrived I tested the space using validrive and to my surprise only 7.29GB available so after processing a return I finally get a notification that they want me to pay the return fee which is a total joke so spoke to customer service who said they can't do anything just read of the system 🤦‍♂️,1,Negative
AliExpress,False promotional prices that disappear at checkout.,1,Negative
AliExpress,"I have been buying CHOISE items for the past 2 years, but I received a SCAM item from a CHOISE purchase. The store was selling a XIAOMI mouse, but what I received was a different local-brand mouse, NOT XIAOMI The mouse cost 12$, they asked me to pay 27$ on top to send it back to china. And told me I will be reimbursed the total amount in AE vouchers, NO REFUND. The seller after a month of negotiation agreed on a 50% partial refund, only then to find AE support team rejecting the request. SCAM",1,Negative
AliExpress,"full of scammers. got a defective item, given proof and still they expect me to pay for the return. submitted a claim to the European customer center UPDATE: they replied here and invited me to reach the customer service which still claims I should pay for the fee. clowns.",1,Negative
AliExpress,"Customer service kept sending the same copy‑paste bot replies again and again, even after my case was “escalated” multiple times to the so‑called senior team. Every response ignored what I actually said and did nothing to resolve the problem. I contacted them through chat, online consultation, and even called the hotline — no result at all. AliExpress repeatedly claimed the issue was “being processed” or “finished,” but the problem was never solved. This is extremely frustrating, misleading.",1,Negative
AliExpress,got scammed R4000 on two packages.aliexpress investigaters helped the suppliers to scam me 4k ..they delay the matter while screenshot of evidence was supplied ..they promote suppliers scamming people extra money after ordering I've reported the supplier nothing was done about supplier he still continues scamming other people... be carefully of this app rather us Alibaba for your safety as a customer..,1,Negative
AliExpress,"my delivery time was made for the 2nd march the order date was made on 13th Feb 2026 it had not been delivered, I contacted the seller they inform me that it would take a further 70days for delivery. I went ahead an had to cancell the order an request a refund. 70days for delivery sounds like to be a scam to me",1,Negative
AliExpress,like haggling in china the price changes it can go down but every item is a haggle and annoying when trying to buy more than one and can't add to cart I have to checkout is so predatory I discourage this as it's toxic and other things being you find something and have to buy combo sucks,2,Negative
AliExpress,SAVE MY SEARCHES!!! I am so sick and tired of having to redo my search filters every single time I hit back on the app!!!,1,Negative
AliExpress,I have used the app for years buying hundreds of items but I'm moving to temu because they have refused to refund for a fake battery. they ignore scientific fact when analyzing the complaint. good riddance,1,Negative
AliExpress,can't even order nothing what's wrong with this app,1,Negative
AliExpress,"Scam. It gave prices for items. I added them to my cart, and once in your cart they cost several times more than that and also the shipping is expensive. It said if I waited a certain number of hours they'd be the promised price so I came back then, and they got even more expensive (the shipping did too). Also, it says you get free items but once you choose them it tells you you also need to buy one of a more expensive item to ""earn"" the free items and makes you confirm exiting multiple times.",1,Negative
AliExpress,👍,3,Neutral
AliExpress,"loved it! until it started to flag an cancel my orders and no one would do anything to fix it!! there ridiculous system has lost my business!! I was really enjoying buying these figures from a seller on here. made a ton of purchases. then one night I try to pay with pay pal it kept kicking me out so im like whatever and used my card ! it flagged the order and asked me to appeal send them my ID, CC information and bank statements I did that it took forever then it proceeded to do it 2 more times!",1,Negative
AliExpress,Item never came after contacting them 4-5 times and every time to be told to wait 48 hours someone will get in touch got boring real quick. got a refund through PayPal. scummy and untrustworthy company and now my account is banned.,1,Negative
AliExpress,results!!OMGG IT'S SO EASY TO USE AND THE ITEMS R VERY CHEAP I LOVE IT AND KEEP UP THE GREAT WORK GUYSSSS,5,Positive
AliExpress,easy to use. great service. very good prices and very quick delivery,5,Positive
AliExpress,"Locked Out before i could ever place an order. 5 day appeal process which would prevent me from getting the new customer discount. I use a vpn, so at this point, I think its just meant to discourage privacy. Dissappointing. I was really excited for the products they had.",1,Negative
AliExpress,has the best offers and discounts!,5,Positive
AliExpress,"Not a very good first impression. The first piece of equipment that I ordered (4/5G wifi) has a default password printed on the label in the battery compartment, I have tried entering that password on several devices DOZENS of times and the response has always come back as INCORRECT PASSWORD. I waited 3 weeks for this garbage to arrive. So it looks like I have to wait 3 more weeks for it to get back there and 3 more weeks to get one back. Probably wrong Password again. Sorely Disappointed.",1,Negative
AliExpress,"not going to DOWNLOAD AN APP, just to try to find a part or price.....too many OTHER ads to look at.",2,Negative
AliExpress,"their bad website auto directed me to the app page when I tried to search something, so I am leaving a bad review. this pissed me off and I hate being directed to install things. I'll make my own choices thanks AliExpress.",1,Negative
AliExpress,Does the trick but annoyingly email links dont open the app immediately and choice stays on screen for 2 milliseconds,4,Positive
AliExpress,"They told me that my order was a total of 90p. I then go to my bank account to find £5 was taken out. Please Kindly refund my £4.10 Aliexpress. Also depending on the quality of my order, will I be adding an extra star. In conclusion my trust in this place is gone. WILL NOT BE ORDERING AGAIN!!!",1,Negative
AliExpress,"I've bought many great products from AliExpress, planning to buy many more. Normally quick delivery, thanks Generally, all the products are well made and great quality.",5,Positive
AliExpress,"glitches when trying to switch account, have to re install app to log in to another account",1,Negative
AliExpress,I've been to make the account ever since I download this app.It is not working every single time is always being slow and it tells me that my account is locked and I have to regain access.I do every Gmail I have.This is the worst app I ever had i don't even write views.But this is the worst app that I have to,1,Negative
AliExpress,delivery to the middle east is very bad; sadly you have to pay the shipping for every item you add. I wish it was like shein or temu in terms of shipping,1,Negative
AliExpress,bht Acha app h............,5,Positive
AliExpress,love to shop here,5,Positive
AliExpress,AliExpress is great for Chinese goods.,5,Positive
AliExpress,"Shipping fees more expensive than other shopping platforms. No PayNow, or PayLah for payment. (Card numbers not safe, many scams...)",2,Negative
AliExpress,Issue after issue with item not delivered and no refund or possibility to get adequate response. Customer service pretends to be on your side just to deny any evidence regarding orders not received. Sad to see customer service going downhill.,1,Negative
AliExpress,stop sending me demandais please,1,Negative
AliExpress,well I downloaded the app from Google Play and I looked around but I couldn't see anything you see I have a problem seeing anything on a white background you do not have a dark mode or a dark theme so I uninstalled so when and if you ever add or create a dark mode version I will redownload but not until then,1,Negative
AliExpress,takes a week or so after you order to even get shipped out. I don't see a good reason for waiting so long.,3,Neutral
AliExpress,"It was a very pretty good app, and much faster compared to the website. However, besides it yields to many annoying (and irrelevant) notifications, it charged my bank card twice today for the orders without arranging them into the shipping section. The orders were just silently ignored, but the money were charged.",2,Negative
AliExpress,"repetitive and irrelevant responses never address raised issues directly. been 2 months since I placed a order, they still keep telling me it's in transit. arrived i. Country 40 days ago",1,Negative
AliExpress,the best,5,Positive
AliExpress,"update: After yet another contacts with aliexpress, i got my refund. However that cost a lot of time! ‐------- I have shopped a lot from Ali in resent years, and problems have mostly been resolved if proof of problem gave been given, but now proof is not enough. I got a obvoius scam, a package with only wrapping in it, no goods at all! Several communication sessions with pictures and video with Ali (and seller) in wain. Still they now ask for more proof, and disregarded my claim!",3,Neutral
AliExpress,"I'll have a look at this-load error. I'll have a look at that-load error. I'll select that link-load error. I'll see what that is-load error. I'll buy that-wait a wk-out of stock. I'll order it from there-wait-no out of stock. Fine, I'll order it from that seller then-wait another few days-no out of stock. I wonder if they'll have it, they say they do-wait-nope, load error, out of stock. recurring theme.",1,Negative
AliExpress,"They don't want to help at all, my package delivery failed, no reason listed, when i tried to contact aliexpress they just spammed ""no refund"" again, with no explanation. Now neither will i get my package nor my money back. Worst of all, i didn't get a single explanation.",1,Negative
AliExpress,beware they will send incorrect items and then demand you re package and return it back to them even though they incorrectly sent it to you and then you will recieve nothing but harassing messages daily,1,Negative
AliExpress,AliExpress is good but what disappointed me is that there is no Gcash option in payment method I can't order can you fix this cause not all buyers have a bank account like me I only use gcash and even worst is the customer service didn't help me and didn't answer my complain like he doesn't know what his job!!!,1,Negative
AliExpress,"5 free returns a month. unopened. denied return. buyer beware. reached out multiple times to the customer service. they are not aware, when caught lying about the return process, decided to give up and escalate the issue.",1,Negative
AliExpress,"AliExpress does not filter who does not sell authentic items. I have experienced several times buying items that say what they are, but they are not. I think people should know that they need protection from these kind of sellers who advertised fraud items. Don't use this app it also send lots of mail ads filling your inbox. Thanks for nothing!",1,Negative
AliExpress,"it's not worth the hassle, you get poor quality items and sometimes you don't even get what you order and the refund process is a nightmare. good riddance of this application and sellers",1,Negative
AliExpress,Aliexpress allows sellers to sell non functional products which dont match item descriptions on this platform. be wary!,1,Negative
AliExpress,best e commerce app ever,5,Positive
AliExpress,unsafe platform lost 180 pounds fake product. sellers are selling fake cmputters running scripts to make them appear a higher spec. The computers eventually fail to work. There are thousands of fake items being sold on this platform and yoi have very little prpteection. if you use paypal you have poor consumer proyection. Always use a credit card instead of paypal buy dont use Aliexpress. Googgle the fraud that is active on Aliexpress ... its huge and you WILL loose money at some point..,1,Negative
AliExpress,"I paid for 5 items, only got 2, and they were broken. Aliexpress refused to refund me even though the shop said they would refund me. I never got a refund. Items were described as silicone and were made of cheap plastic, TOTAL RIPOFF. Terrible service, and I shall not ever be buying again.",1,Negative
AliExpress,I love this program I ordered my hair and I get it was 100 human wig,5,Positive
AliExpress,Reduce the adds!,3,Neutral
AliExpress,"AliExpress just started billing shipping fees for products that are marketed as ""free shipping"" for a product that was 7 euros and ""free shipping"" I was charged 5 euros for shipping on delivery. No pay no product. If i was charged that initially i wouldn't have placed the order! That's just not how you do business!",1,Negative
AliExpress,been good so far,5,Positive
AliExpress,this online apps is not good takes to long to delivery the item give you hardtime to refund your money,1,Negative
AliExpress,🚫,5,Positive
AliExpress,"Consistent double tax, no receipt, bad paperwork, no support and no service.",1,Negative
AliExpress,Ads that push themselves into install on your phones with no choice to say no is the same as technological RAPE! There should be fkn laws against it.,1,Negative
AliExpress,SCAMMERS!,1,Negative
AliExpress,The help center is just a stupid bot. No wonder they don't screen sellers with all this free for all nonsense. My first purchase in years to get car mats and the seller sends me 1 inch stickers instead. I spent US$300 and until now I cannot get any assistance. How does such a large company like this allow such behavior?,1,Negative
AliExpress,"The welcome gift is a scam. I won 2 free items and also free shipping, but I had to pick a ""discounted"" item to get my gifts! nothing on there is actually free!",2,Negative
AliExpress,idk its great but just not perfect,4,Positive
AliExpress,"the seller canceled my order and made a refund but i can't withdraw my money because the app does not accept a withdraw by using your original method-payment (I paid by Oxxo), so my money turned into a frozen ""refund"" that i'm uncapable to withdraw, in a nutshell i wasted money and time",1,Negative
AliExpress,So far this has been a good place to order anything!,5,Positive
AliExpress,very bad refund policy. even if seller admits mistake. no refund.,1,Negative
AliExpress,I purchased a package but when I found out the delivery guy is speed X I know I was never going to receive the package that I purchased. it's been over 15 days and our customer service has not helped me out.,1,Negative
AliExpress,Did not receive my potable dryer..my tracking number was scanned at P.O. and was not sent to my address. P. O. stated that my package had another address on it. I only gave my address. l can't understand how this happen. I have no dryer and no refund. l will not deal with this company or the company from where I bought the potable dryer. Really needed the dryer.,1,Negative
AliExpress,"Worst shopping app ever, Deleted. I installed it to get a load of electronics for a project, few hundred quids worth. First thing after install was 2 free items, ok selected 2, then have to buy 2 to get, ok. tried to pay with PayPal and it just kept looping and saying it took payment, but then saying I needed to pay. USELESS. Impossible to use to buy what I wanted because of all the ""special offers"" and key popups.",1,Negative
AliExpress,Absolutely 💯 love AliExpress app,5,Positive
